epoch,auxilliary_output_1_accuracy,auxilliary_output_1_loss,auxilliary_output_2_accuracy,auxilliary_output_2_loss,loss,lr,output_accuracy,output_loss,val_auxilliary_output_1_accuracy,val_auxilliary_output_1_loss,val_auxilliary_output_2_accuracy,val_auxilliary_output_2_loss,val_loss,val_output_accuracy,val_output_loss
0,0.4336318075656891,1.3300503492355347,0.4240299165248871,1.3475457429885864,4.425953388214111,0.001,0.41115546226501465,1.4443095922470093,0.449512779712677,1.3007392883300781,0.4598454236984253,1.3034911155700684,4.145545959472656,0.46118950843811035,1.3713743686676025
1,0.4660337269306183,1.2807751893997192,0.4622936546802521,1.287160038948059,3.9745709896087646,0.001,0.44992268085479736,1.3087034225463867,0.4952957034111023,1.255649209022522,0.4968077838420868,1.2614160776138306,3.8369905948638916,0.4920194745063782,1.2707154750823975
2,0.47671449184417725,1.251800775527954,0.47746971249580383,1.2554982900619507,3.8147332668304443,0.001,0.46236559748649597,1.2777620553970337,0.5121808052062988,1.2246569395065308,0.5042842626571655,1.234858512878418,3.7125821113586426,0.5069724321365356,1.234825611114502
3,0.48797065019607544,1.2368718385696411,0.4855252206325531,1.2444729804992676,3.7622745037078857,0.001,0.4729025065898895,1.2664071321487427,0.4989919364452362,1.2805196046829224,0.5030242204666138,1.2572356462478638,3.878488302230835,0.4328797161579132,1.3290603160858154
4,0.493113249540329,1.2203655242919922,0.49232208728790283,1.2264552116394043,3.7070608139038086,0.001,0.4822886288166046,1.249118447303772,0.5075604915618896,1.2350212335586548,0.5251176357269287,1.218132495880127,3.788816452026367,0.4703460931777954,1.3245415687561035
5,0.5018520355224609,1.207972764968872,0.5001618266105652,1.2132171392440796,3.673520803451538,0.001,0.4902722239494324,1.241321086883545,0.5126007795333862,1.1862303018569946,0.5526713728904724,1.1741966009140015,3.548773765563965,0.5412466526031494,1.1765152215957642
6,0.5195454359054565,1.1798944473266602,0.5180350542068481,1.1911271810531616,3.602787971496582,0.001,0.5021038055419922,1.2193903923034668,0.496387779712677,1.2881616353988647,0.5018481016159058,1.2538342475891113,3.888051986694336,0.3936491906642914,1.334771990776062
7,0.5351170301437378,1.1460710763931274,0.5346136093139648,1.1538200378417969,3.4931790828704834,0.001,0.5207681655883789,1.1830253601074219,0.6192876100540161,1.0450164079666138,0.6168514490127563,1.0830062627792358,3.2504305839538574,0.608618974685669,1.1084907054901123
8,0.5522710084915161,1.1247518062591553,0.5489984750747681,1.1351174116134644,3.4464545249938965,0.001,0.5324918031692505,1.1759140491485596,0.4994119703769684,1.2024580240249634,0.5282257795333862,1.1238799095153809,3.459144115447998,0.5556115508079529,1.1229873895645142
9,0.49476751685142517,1.215690016746521,0.5008810758590698,1.2312167882919312,100.0915298461914,0.001,0.4726147949695587,97.6281967163086,0.44203630089759827,1.324446678161621,0.44203630089759827,1.3330973386764526,4.051103591918945,0.44203630089759827,1.3714393377304077
10,0.41752076148986816,1.3469077348709106,0.4159024655818939,1.3551123142242432,4.118587493896484,0.001,0.3835005462169647,1.4034069776535034,0.441700279712677,1.3289052248001099,0.441700279712677,1.3379123210906982,4.071727275848389,0.441700279712677,1.3969181776046753
11,0.4176286458969116,1.3504055738449097,0.417808473110199,1.3536381721496582,4.116230487823486,0.001,0.37807026505470276,1.405568242073059,0.44203630089759827,1.3466169834136963,0.44203630089759827,1.3372917175292969,4.1003642082214355,0.44203630089759827,1.4112722873687744
12,0.41813212633132935,1.3500103950500488,0.4173409640789032,1.3500711917877197,4.098267078399658,0.001,0.37785449624061584,1.3938504457473755,0.4417842626571655,1.3288804292678833,0.4417842626571655,1.3408308029174805,4.038224220275879,0.4417842626571655,1.364766240119934
13,0.4180242419242859,1.3499611616134644,0.41784441471099854,1.351951241493225,4.104486465454102,0.001,0.37792640924453735,1.3994956016540527,0.4421202838420868,1.326958417892456,0.4421202838420868,1.3269050121307373,3.993518829345703,0.4421202838420868,1.3363033533096313
14,0.41302549839019775,1.3502882719039917,0.41489553451538086,1.349496841430664,4.0887932777404785,0.001,0.3814866840839386,1.3866747617721558,0.44195228815078735,1.3381224870681763,0.44195228815078735,1.3290597200393677,4.108381271362305,0.1896001398563385,1.439194917678833
15,0.41392454504966736,1.3524010181427002,0.4112633466720581,1.3524733781814575,4.106993198394775,0.001,0.38166648149490356,1.4001275300979614,0.28158602118492126,1.3426522016525269,0.28158602118492126,1.3450380563735962,4.061020374298096,0.28158602118492126,1.3713010549545288
16,0.41723307967185974,1.3499956130981445,0.4155428409576416,1.350484013557434,4.0901665687561035,0.001,0.3906210660934448,1.3880516290664673,0.44203630089759827,1.3402374982833862,0.44203630089759827,1.3294674158096313,4.016058921813965,0.44203630089759827,1.345009207725525
17,0.41694536805152893,1.3473690748214722,0.4175567328929901,1.3476670980453491,4.092912673950195,0.001,0.3767037093639374,1.3964635133743286,0.44203630089759827,1.3889024257659912,0.44203630089759827,1.3755871057510376,4.134969711303711,0.44203630089759827,1.3685475587844849
18,0.4124501049518585,1.354196310043335,0.4117308557033539,1.3555930852890015,4.104523181915283,0.001,0.38684505224227905,1.3932489156723022,0.441700279712677,1.3346140384674072,0.441700279712677,1.3432387113571167,4.091371059417725,0.441700279712677,1.4119842052459717
19,0.4185636639595032,1.34881591796875,0.4185277223587036,1.3478649854660034,4.088603496551514,0.001,0.3833567202091217,1.3906604051589966,0.44203630089759827,1.327534556388855,0.44203630089759827,1.324568510055542,4.091248989105225,0.44203630089759827,1.437941312789917
20,0.4141403138637543,1.3500128984451294,0.4165857434272766,1.349031686782837,4.091465950012207,0.001,0.3841119110584259,1.391213297843933,0.441700279712677,1.3555662631988525,0.441700279712677,1.3462917804718018,4.068052291870117,0.441700279712677,1.3644883632659912
21,0.41446399688720703,1.3494672775268555,0.4151113033294678,1.3501334190368652,4.080001354217529,0.001,0.3928866684436798,1.3790957927703857,0.4417842626571655,1.3268334865570068,0.4417842626571655,1.3270859718322754,4.009502410888672,0.4417842626571655,1.35453200340271
22,0.4168015122413635,1.3524749279022217,0.41708922386169434,1.3500020503997803,4.085716247558594,0.001,0.3932822644710541,1.38187837600708,0.44186827540397644,1.3347991704940796,0.44186827540397644,1.3421727418899536,4.033982753753662,0.44186827540397644,1.355215311050415
23,0.4192110002040863,1.3481831550598145,0.4171251952648163,1.3495160341262817,4.08402681350708,0.001,0.388103723526001,1.3851433992385864,0.44186827540397644,1.322702169418335,0.44186827540397644,1.3271511793136597,4.004308700561523,0.44186827540397644,1.3534173965454102
24,0.41489553451538086,1.350056767463684,0.41324126720428467,1.3506907224655151,4.084899425506592,0.001,0.3870967626571655,1.3830296993255615,0.4417842626571655,1.3358255624771118,0.4417842626571655,1.3291480541229248,4.015447616577148,0.4417842626571655,1.3492941856384277
25,0.41669362783432007,1.3510689735412598,0.41716113686561584,1.351036787033081,4.089682579040527,0.001,0.3820980191230774,1.3864398002624512,0.4422042965888977,1.3278337717056274,0.4422042965888977,1.3333133459091187,3.9981582164764404,0.4422042965888977,1.3359136581420898
26,0.4178803861141205,1.3480801582336426,0.41536304354667664,1.3509997129440308,4.080993175506592,0.001,0.39403748512268066,1.380815029144287,0.4421202838420868,1.3234349489212036,0.4421202838420868,1.3231934309005737,4.006350994110107,0.4421202838420868,1.3588142395019531
27,0.41744884848594666,1.348771095275879,0.41716113686561584,1.3492748737335205,4.088019847869873,0.001,0.38752833008766174,1.3889840841293335,0.44203630089759827,1.3361769914627075,0.44203630089759827,1.345836877822876,4.1439290046691895,0.2818380296230316,1.4608080387115479
28,0.41521918773651123,1.3519562482833862,0.412557989358902,1.3546693325042725,4.100586414337158,0.001,0.3890027701854706,1.3928319215774536,0.4422042965888977,1.3267725706100464,0.4422042965888977,1.3306849002838135,4.0143818855285645,0.4422042965888977,1.3559519052505493
29,0.4148595631122589,1.3485474586486816,0.4181680977344513,1.3486883640289307,4.088253021240234,0.001,0.3890746831893921,1.389959454536438,0.44245630502700806,1.3414407968521118,0.44245630502700806,1.340288519859314,4.02559757232666,0.44245630502700806,1.3428199291229248
30,0.41633400321006775,1.3493969440460205,0.4173409640789032,1.350771427154541,4.092941761016846,0.001,0.3839680552482605,1.3918116092681885,0.44203630089759827,1.322103500366211,0.44203630089759827,1.3221079111099243,4.02700662612915,0.44203630089759827,1.3819725513458252
31,0.4160103499889374,1.3491525650024414,0.4127737581729889,1.350294589996338,4.095587253570557,0.001,0.3868809938430786,1.3951650857925415,0.44203630089759827,1.3299319744110107,0.44203630089759827,1.3377846479415894,4.012356758117676,0.44203630089759827,1.3438109159469604
32,0.41137123107910156,1.3554223775863647,0.4111194908618927,1.3540626764297485,4.109981536865234,0.001,0.38317689299583435,1.399381399154663,0.4421202838420868,1.3713140487670898,0.4421202838420868,1.4130762815475464,4.435604095458984,0.4421202838420868,1.6499381065368652
33,0.4159024655818939,1.349393367767334,0.4133491516113281,1.3508251905441284,4.0987162590026855,0.001,0.38199013471603394,1.3974686861038208,0.4417842626571655,1.3314793109893799,0.4417842626571655,1.3291895389556885,4.0381927490234375,0.4417842626571655,1.375722050666809
34,0.4187434911727905,1.3490580320358276,0.41910311579704285,1.349885106086731,4.097990036010742,0.001,0.3865213692188263,1.398106575012207,0.441700279712677,1.327225685119629,0.441700279712677,1.338670015335083,4.049142837524414,0.441700279712677,1.3827191591262817
35,0.4157586097717285,1.349769115447998,0.4142841696739197,1.350586175918579,4.097196578979492,0.001,0.3848671317100525,1.3958783149719238,0.44186827540397644,1.3242554664611816,0.44186827540397644,1.3251628875732422,4.003498077392578,0.44186827540397644,1.353284478187561
36,0.4202539026737213,1.3481590747833252,0.417808473110199,1.3495956659317017,4.087894439697266,0.001,0.38813966512680054,1.3892645835876465,0.44186827540397644,1.3247137069702148,0.44186827540397644,1.32291579246521,4.04606819152832,0.44186827540397644,1.3976548910140991
37,0.4195706248283386,1.3472830057144165,0.41964253783226013,1.3472871780395508,4.08469820022583,0.001,0.3923832178115845,1.3893784284591675,0.44203630089759827,1.3244738578796387,0.44203630089759827,1.3241254091262817,3.999077320098877,0.44203630089759827,1.3497391939163208
38,0.41521918773651123,1.35186767578125,0.4138886034488678,1.3535043001174927,4.104529857635498,0.001,0.3823857307434082,1.3982218503952026,0.44195228815078735,1.3631380796432495,0.44195228815078735,1.35152006149292,4.110332012176514,0.44195228815078735,1.3948298692703247
39,0.4172690212726593,1.3506858348846436,0.41640594601631165,1.350190281867981,4.100467205047607,0.001,0.3835724890232086,1.3986905813217163,0.44203630089759827,1.341764211654663,0.44203630089759827,1.3411469459533691,4.083856582641602,0.44203630089759827,1.3997470140457153
40,0.4196065664291382,1.3481405973434448,0.4195706248283386,1.346976637840271,4.0848469734191895,0.001,0.39396554231643677,1.3889585733413696,0.4417842626571655,1.3240102529525757,0.4417842626571655,1.3286041021347046,3.980487823486328,0.4417842626571655,1.3271251916885376
41,0.41093969345092773,1.3533551692962646,0.40881791710853577,1.3538483381271362,4.115159034729004,0.001,0.3778904676437378,1.4070147275924683,0.44186827540397644,1.3492724895477295,0.44186827540397644,1.349976658821106,4.111660480499268,0.18943212926387787,1.4115016460418701
42,0.4178803861141205,1.3482552766799927,0.41744884848594666,1.3484561443328857,4.090705394744873,0.001,0.38932642340660095,1.3932011127471924,0.441700279712677,1.3383153676986694,0.441700279712677,1.3363454341888428,4.099366664886475,0.441700279712677,1.4238661527633667
43,0.41730499267578125,1.347938060760498,0.4190671443939209,1.3488593101501465,4.089292049407959,0.001,0.3875642716884613,1.3916630744934082,0.4417842626571655,1.332970142364502,0.4417842626571655,1.3338420391082764,4.04630708694458,0.28150200843811035,1.3786237239837646
44,0.41579458117485046,1.351082682609558,0.4160103499889374,1.3501672744750977,4.103328227996826,0.001,0.383896142244339,1.4012911319732666,0.4417842626571655,1.3365042209625244,0.4417842626571655,1.3276348114013672,4.073594093322754,0.4417842626571655,1.4084800481796265
45,0.41489553451538086,1.35214364528656,0.41122737526893616,1.3544503450393677,4.107300758361816,0.001,0.3805876076221466,1.399850845336914,0.4417842626571655,1.348719596862793,0.4417842626571655,1.3441318273544312,4.049768924713135,0.4417842626571655,1.3560068607330322
46,0.4147876501083374,1.3489990234375,0.4189952313899994,1.3475688695907593,4.091822147369385,0.001,0.3887510299682617,1.3945214748382568,0.4417842626571655,1.324073314666748,0.4417842626571655,1.3234113454818726,4.028658390045166,0.28158602118492126,1.3807979822158813
47,0.4153990149497986,1.351266622543335,0.4151472747325897,1.3506438732147217,4.10118293762207,0.001,0.38454344868659973,1.3985117673873901,0.44195228815078735,1.3248950242996216,0.44195228815078735,1.3251943588256836,4.006857872009277,0.28125,1.3563863039016724
48,0.41626209020614624,1.3487467765808105,0.41475167870521545,1.3504233360290527,4.094970703125,0.001,0.38199013471603394,1.3950824737548828,0.4417842626571655,1.3665395975112915,0.28158602118492126,1.3802024126052856,4.1131978034973145,0.4417842626571655,1.365399956703186
49,0.4141043722629547,1.3490240573883057,0.41219836473464966,1.350239634513855,4.094790935516357,0.001,0.38932642340660095,1.394775390625,0.44195228815078735,1.3283332586288452,0.44195228815078735,1.3256815671920776,4.022449016571045,0.44195228815078735,1.3679845333099365
50,0.4151832163333893,1.3494294881820679,0.4159024655818939,1.3485028743743896,4.0930399894714355,0.001,0.3850109577178955,1.3944295644760132,0.4422042965888977,1.321692943572998,0.4422042965888977,1.3227818012237549,3.9906182289123535,0.4422042965888977,1.345790147781372
51,0.4155428409576416,1.35075044631958,0.41536304354667664,1.3516685962677002,4.100788593292236,0.001,0.38421979546546936,1.3976110219955444,0.441700279712677,1.326777696609497,0.441700279712677,1.3266807794570923,4.041787624359131,0.441700279712677,1.3874419927597046
52,0.41611823439598083,1.3492344617843628,0.4149315059185028,1.351348876953125,4.096447944641113,0.001,0.3774589002132416,1.395146131515503,0.4421202838420868,1.3264886140823364,0.4421202838420868,1.3297003507614136,3.985232353210449,0.4421202838420868,1.3284846544265747
53,0.4175567328929901,1.3490597009658813,0.4177365303039551,1.3488638401031494,4.091341018676758,0.001,0.3881756365299225,1.3927037715911865,0.44195228815078735,1.3289821147918701,0.44195228815078735,1.33213472366333,4.02613639831543,0.44195228815078735,1.364672303199768
54,0.41565072536468506,1.3493680953979492,0.4144280254840851,1.3491910696029663,4.097293376922607,0.001,0.38407593965530396,1.398065209388733,0.4421202838420868,1.3278659582138062,0.4421202838420868,1.3857535123825073,4.140651226043701,0.4421202838420868,1.425923466682434
55,0.41550689935684204,1.3483381271362305,0.4170532524585724,1.3483902215957642,4.085207939147949,0.001,0.38601791858673096,1.3878154754638672,0.4421202838420868,1.322919249534607,0.4421202838420868,1.3231765031814575,3.9851818084716797,0.4421202838420868,1.3385339975357056
56,0.41439205408096313,1.3502123355865479,0.41730499267578125,1.3498718738555908,4.099460601806641,0.001,0.3868809938430786,1.3987218141555786,0.4422883093357086,1.3226433992385864,0.2814180254936218,1.3527828454971313,4.117371559143066,0.2814180254936218,1.440916657447815
57,0.4163699746131897,1.352780818939209,0.4148595631122589,1.3509330749511719,4.107301235198975,0.001,0.3899737596511841,1.4028186798095703,0.44203630089759827,1.3371814489364624,0.44203630089759827,1.3380370140075684,4.029647350311279,0.44203630089759827,1.3534647226333618
58,0.4173409640789032,1.3469699621200562,0.41521918773651123,1.347916603088379,4.093657970428467,0.001,0.3792570233345032,1.398079752922058,0.4416162669658661,1.3235679864883423,0.4416162669658661,1.333605170249939,4.000707626342773,0.2816700339317322,1.3429696559906006
59,0.41572266817092896,1.3506782054901123,0.41467976570129395,1.350934386253357,4.10298490524292,0.001,0.3841838240623474,1.4006115198135376,0.4422883093357086,1.3250060081481934,0.4422883093357086,1.329411506652832,3.9913618564605713,0.4422883093357086,1.3366436958312988
60,0.415686696767807,1.3500854969024658,0.41482359170913696,1.3503601551055908,4.096327304840088,0.001,0.3854784667491913,1.3952018022537231,0.44195228815078735,1.3277733325958252,0.2816700339317322,1.3627572059631348,4.090730667114258,0.44195228815078735,1.3987846374511719
61,0.41219836473464966,1.3527108430862427,0.41453590989112854,1.3522083759307861,4.103231430053711,0.001,0.38393211364746094,1.3974714279174805,0.4417842626571655,1.3276087045669556,0.4417842626571655,1.3281170129776,4.132755756378174,0.4417842626571655,1.476333737373352
62,0.4191390573978424,1.3482706546783447,0.4183119237422943,1.3476359844207764,4.088339805603027,0.001,0.38601791858673096,1.3917248249053955,0.4422042965888977,1.3240728378295898,0.4422042965888977,1.3240917921066284,4.004525661468506,0.4422042965888977,1.356079339981079
63,0.4170173108577728,1.3508301973342896,0.4165138304233551,1.3522169589996338,4.10157585144043,0.001,0.38504692912101746,1.3977642059326172,0.44195228815078735,1.3264813423156738,0.44195228815078735,1.3369388580322266,4.04410982131958,0.44195228815078735,1.3801116943359375
64,0.4187794327735901,1.348189115524292,0.41475167870521545,1.3480340242385864,4.088792324066162,0.001,0.38296112418174744,1.3919461965560913,0.44245630502700806,1.3385379314422607,0.44245630502700806,1.3289227485656738,4.025191783905029,0.44245630502700806,1.3571134805679321
65,0.4138166606426239,1.348816156387329,0.41424819827079773,1.3498514890670776,4.091256141662598,0.001,0.38767215609550476,1.3919187784194946,0.4421202838420868,1.3315788507461548,0.4421202838420868,1.3286257982254028,4.028030872344971,0.4421202838420868,1.3670501708984375
66,0.4165138304233551,1.3519469499588013,0.4171251952648163,1.3506932258605957,4.108778476715088,0.001,0.38130685687065125,1.4053947925567627,0.4416162669658661,1.3382067680358887,0.4416162669658661,1.3362984657287598,4.065396308898926,0.4416162669658661,1.39029860496521
67,0.4168015122413635,1.3509080410003662,0.4157586097717285,1.3521873950958252,4.098068714141846,0.001,0.3871687054634094,1.3942676782608032,0.44195228815078735,1.3320438861846924,0.44195228815078735,1.3288071155548096,4.152869701385498,0.28158602118492126,1.4915136098861694
68,0.4134570360183716,1.3519196510314941,0.41579458117485046,1.3523987531661987,4.106138229370117,0.001,0.37799835205078125,1.4010454416275024,0.4416162669658661,1.3386293649673462,0.4416162669658661,1.3345619440078735,4.0166707038879395,0.4416162669658661,1.3430628776550293
69,0.4147876501083374,1.3494683504104614,0.41662171483039856,1.3489470481872559,4.093576431274414,0.001,0.3908728063106537,1.3945038318634033,0.44203630089759827,1.339540958404541,0.44203630089759827,1.3385637998580933,4.086761951446533,0.44203630089759827,1.4078495502471924
70,0.413600891828537,1.350701928138733,0.41316935420036316,1.3506273031234741,4.0911173820495605,0.001,0.39152011275291443,1.3890823125839233,0.441700279712677,1.3259705305099487,0.441700279712677,1.323837161064148,3.9794867038726807,0.441700279712677,1.3292688131332397
71,0.41475167870521545,1.3490294218063354,0.4174128770828247,1.3496980667114258,4.096252918243408,0.001,0.3787895143032074,1.3968722820281982,0.4422042965888977,1.322068691253662,0.4422042965888977,1.321564793586731,4.10008430480957,0.4422042965888977,1.4560987949371338
72,0.4172690212726593,1.3472042083740234,0.41266587376594543,1.35007905960083,4.097890377044678,0.001,0.377422958612442,1.4000390768051147,0.44186827540397644,1.3397499322891235,0.44186827540397644,1.3311262130737305,4.0980424880981445,0.44186827540397644,1.4264322519302368
73,0.41356492042541504,1.3495142459869385,0.41640594601631165,1.3471367359161377,4.088349342346191,0.001,0.3854784667491913,1.3911077976226807,0.44203630089759827,1.345471739768982,0.44203630089759827,1.340392827987671,4.030878067016602,0.44203630089759827,1.3444782495498657
74,0.4177365303039551,1.3501414060592651,0.4177005887031555,1.3497158288955688,4.09641695022583,0.001,0.38565829396247864,1.3959676027297974,0.4416162669658661,1.3229997158050537,0.4416162669658661,1.3237662315368652,4.043003082275391,0.4416162669658661,1.3957833051681519
75,0.41827598214149475,1.349177598953247,0.4182400107383728,1.3492064476013184,4.098278999328613,0.001,0.3811989724636078,1.3993196487426758,0.44195228815078735,1.3292841911315918,0.44195228815078735,1.3301271200180054,3.986126661300659,0.44195228815078735,1.326186180114746
76,0.4159024655818939,1.3505308628082275,0.4143201410770416,1.3505866527557373,4.096401691436768,0.001,0.38698887825012207,1.394593596458435,0.441700279712677,1.3295836448669434,0.441700279712677,1.3320761919021606,4.00584602355957,0.441700279712677,1.3437049388885498
77,0.4164419174194336,1.3498153686523438,0.41482359170913696,1.3494148254394531,4.104013919830322,0.001,0.3750135004520416,1.4041998386383057,0.4417842626571655,1.3324849605560303,0.4417842626571655,1.3328250646591187,4.042829990386963,0.4417842626571655,1.377150058746338
78,0.4155428409576416,1.3503228425979614,0.4176286458969116,1.3486950397491455,4.096776485443115,0.001,0.37936490774154663,1.3971885442733765,0.44203630089759827,1.3386410474777222,0.44203630089759827,1.3506847620010376,4.057796478271484,0.44203630089759827,1.3676234483718872
79,0.41759270429611206,1.348907470703125,0.4173409640789032,1.349281907081604,4.091179370880127,0.001,0.3861258029937744,1.3923630714416504,0.4415322542190552,1.3306301832199097,0.4415322542190552,1.3275413513183594,4.03135871887207,0.4415322542190552,1.3727186918258667
80,0.4137447476387024,1.3508092164993286,0.4136728048324585,1.349660873413086,4.095560073852539,0.001,0.3856942355632782,1.394473910331726,0.4422042965888977,1.3321819305419922,0.4422042965888977,1.3278601169586182,3.9903006553649902,0.4422042965888977,1.3296500444412231
81,0.416909396648407,1.3492540121078491,0.4164419174194336,1.3509224653244019,4.093312740325928,0.001,0.38526269793510437,1.3925484418869019,0.4422042965888977,1.338244080543518,0.4422042965888977,1.3351011276245117,4.014326095581055,0.4422042965888977,1.3402140140533447
82,0.4143560826778412,1.350062370300293,0.41626209020614624,1.350223422050476,4.096201419830322,0.001,0.3841119110584259,1.3953349590301514,0.44186827540397644,1.3393619060516357,0.44186827540397644,1.3270070552825928,4.043413162231445,0.44186827540397644,1.3764827251434326
83,0.41219836473464966,1.3524234294891357,0.4123062491416931,1.351198673248291,4.104594707489014,0.001,0.3861258029937744,1.4003641605377197,0.4421202838420868,1.3240933418273926,0.4421202838420868,1.3225929737091064,4.002087593078613,0.4421202838420868,1.3547272682189941
84,0.41626209020614624,1.349236249923706,0.4185996353626251,1.3485560417175293,4.094676494598389,0.001,0.38634157180786133,1.39637291431427,0.44186827540397644,1.3246243000030518,0.44186827540397644,1.3393163681030273,4.044525146484375,0.44186827540397644,1.38017737865448
85,0.41392454504966736,1.3501415252685547,0.41453590989112854,1.349578857421875,4.0902276039123535,0.001,0.38580214977264404,1.3898913860321045,0.4422883093357086,1.3278741836547852,0.4422883093357086,1.3238897323608398,4.07877779006958,0.28158602118492126,1.4264838695526123
86,0.4180242419242859,1.3496476411819458,0.41784441471099854,1.3499301671981812,4.101322650909424,0.001,0.38047972321510315,1.4011765718460083,0.44203630089759827,1.3307679891586304,0.44203630089759827,1.3242051601409912,4.013760566711426,0.44203630089759827,1.358295202255249
87,0.4155428409576416,1.3517005443572998,0.4143560826778412,1.3510843515396118,4.108486175537109,0.001,0.3826014995574951,1.405165672302246,0.44245630502700806,1.3387949466705322,0.44245630502700806,1.3458459377288818,4.171225070953369,0.28099799156188965,1.4860268831253052
88,0.4184557795524597,1.3476905822753906,0.41730499267578125,1.3486735820770264,4.091642379760742,0.001,0.38137879967689514,1.3947794437408447,0.4417842626571655,1.3283132314682007,0.4417842626571655,1.333408236503601,4.034620761871338,0.4417842626571655,1.3725264072418213
89,0.4162261188030243,1.3501638174057007,0.4183119237422943,1.3488494157791138,4.090764045715332,0.001,0.39112454652786255,1.3912367820739746,0.4421202838420868,1.3322272300720215,0.4421202838420868,1.3238872289657593,4.087446689605713,0.4421202838420868,1.430737018585205
90,0.41798827052116394,1.346752643585205,0.4171251952648163,1.3478364944458008,4.092138767242432,0.001,0.3842557668685913,1.3971039056777954,0.4421202838420868,1.330269694328308,0.4421202838420868,1.331913948059082,4.076741695404053,0.2813340127468109,1.4138585329055786
91,0.41550689935684204,1.3544800281524658,0.41399648785591125,1.3541806936264038,4.113208293914795,0.001,0.3823857307434082,1.4039125442504883,0.44195228815078735,1.3339868783950806,0.44195228815078735,1.3338127136230469,4.103300094604492,0.28158602118492126,1.4348995685577393
92,0.41676557064056396,1.34794020652771,0.41669362783432007,1.3479032516479492,4.0896830558776855,0.001,0.38806775212287903,1.3933868408203125,0.44203630089759827,1.3240593671798706,0.44203630089759827,1.331192135810852,4.001535892486572,0.44203630089759827,1.345816969871521
93,0.41910311579704285,1.3482846021652222,0.4156147837638855,1.3501508235931396,4.098955154418945,0.001,0.3843276798725128,1.400071144104004,0.44186827540397644,1.3385095596313477,0.44186827540397644,1.326116681098938,4.090598106384277,0.44186827540397644,1.4254319667816162
94,0.4174128770828247,1.3497035503387451,0.41931888461112976,1.3478591442108154,4.093944549560547,0.001,0.3890746831893921,1.395899772644043,0.441700279712677,1.3241827487945557,0.441700279712677,1.322426199913025,3.982693672180176,0.441700279712677,1.3357579708099365
95,0.41309741139411926,1.3519883155822754,0.4144280254840851,1.3509360551834106,4.095941066741943,0.001,0.3856223225593567,1.3924494981765747,0.44186827540397644,1.3325121402740479,0.44186827540397644,1.3420072793960571,4.039233684539795,0.44186827540397644,1.3643274307250977
96,0.4159744083881378,1.349537968635559,0.4127737581729889,1.3510181903839111,4.10317325592041,0.001,0.3836803734302521,1.4020681381225586,0.44186827540397644,1.3277074098587036,0.44186827540397644,1.3297154903411865,4.033840179443359,0.44186827540397644,1.3760156631469727
97,0.4170532524585724,1.3484147787094116,0.4176286458969116,1.3474279642105103,4.0926337242126465,0.001,0.383896142244339,1.3963289260864258,0.4422042965888977,1.3261619806289673,0.4422042965888977,1.3415522575378418,4.079673767089844,0.2816700339317322,1.41134774684906
98,0.41482359170913696,1.3495523929595947,0.4171251952648163,1.3490135669708252,4.095324993133545,0.001,0.3847951889038086,1.3963031768798828,0.44203630089759827,1.3344818353652954,0.44203630089759827,1.338884949684143,4.126654148101807,0.1895161271095276,1.4527971744537354
